user_id,group,signup_date,country,baseline_steps_7d,steps_7d,reward_points_7d,ad_revenue_7d,is_retained_d7
u_008182,control,2024-12-18,KR,6346,50259,109,2.51,1
u_002250,test,2024-11-28,KR,4981,41824,77,3.24,1
u_002631,test,2024-12-25,KR,8837,66044,136,3.93,1
u_008890,control,2024-12-28,US,5592,52603,80,5.71,1
u_003986,control,2024-12-23,KR,7156,40640,86,3.09,1
u_008539,test,2024-12-18,JP,2528,17094,38,1.42,1
u_005452,control,2024-12-03,KR,8305,60911,124,3.17,1
u_004240,control,2024-12-18,US,4840,37056,87,0.95,1
u_007457,control,2024-12-01,KR,6296,42252,71,1.72,1
u_008105,control,2024-11-19,JP,7796,39991,62,1.6,1
u_004949,control,2024-12-15,US,5710,51327,124,1.61,1
u_009720,control,2024-11-07,US,5867,45065,69,3.66,1
u_001293,test,2024-11-15,US,3995,37807,74,1.45,1
u_013655,test,2024-12-23,JP,5074,39686,71,2.27,1
u_011797,test,2024-11-27,KR,6914,46111,84,3.05,1
u_011549,control,2024-12-09,JP,6906,37099,85,1.61,1
u_003852,control,2024-11-15,JP,3711,23249,56,1.13,0
u_012116,control,2024-11-04,JP,4990,29109,46,2.5,0
u_001645,control,2024-12-28,JP,8722,64734,107,7.03,0
u_008389,test,2024-12-18,KR,7337,60920,137,4.26,1
u_008196,control,2024-12-03,JP,5425,50628,106,2.41,1
u_005934,control,2024-11-29,KR,6807,40858,74,4.05,1
u_010235,test,2024-12-21,KR,3406,27301,51,1.11,1
u_011512,test,2024-11-19,US,6536,44166,95,3.36,1
u_006868,control,2024-11-21,KR,4298,31276,48,2.09,0
u_006502,control,2024-11-06,US,6011,42902,104,4.0,0
u_011206,test,2024-11-01,US,8792,58876,127,3.29,0
u_013848,test,2024-11-13,US,3405,28719,64,0.86,0
u_000892,control,2024-12-06,JP,6245,35850,54,2.59,0
u_008345,test,2024-12-10,US,5455,49321,97,1.86,1
u_010489,test,2024-12-22,KR,5725,42318,76,2.93,1
u_014907,control,2024-11-15,JP,4059,25295,59,1.8,1
u_005235,test,2024-12-18,KR,7628,50815,97,3.55,1
u_001509,test,2024-11-11,US,5387,54145,128,1.43,0
u_003751,test,2024-11-13,KR,7240,54856,136,3.17,0
u_008172,control,2024-11-20,KR,506,4108,7,0.43,0
u_002731,control,2024-12-05,KR,3274,24815,38,2.03,0
u_000674,control,2024-12-20,KR,3792,29190,67,0.99,1
u_013144,control,2024-11-04,KR,6933,61689,143,4.44,1
u_006584,control,2024-11-26,JP,6902,50304,102,5.31,1
u_002669,control,2024-12-19,KR,4295,35570,86,3.38,0
u_011540,control,2024-12-26,KR,3269,20482,36,1.57,0
u_011448,test,2024-12-05,KR,8915,70960,120,4.01,0
u_002525,control,2024-12-26,JP,4961,36157,64,3.4,1
u_006700,test,2024-11-30,KR,7208,45367,75,4.82,1
u_006476,test,2024-11-26,JP,995,8283,13,0.23,0
u_000144,control,2024-11-02,JP,5443,41357,90,4.27,1
u_011980,control,2024-12-20,JP,5448,29151,66,2.39,1
u_009623,control,2024-12-19,KR,7371,54351,102,5.37,1
u_014443,test,2024-11-11,JP,4305,28707,52,2.04,1
u_008274,test,2024-11-02,KR,5304,43246,70,1.36,1
u_014711,control,2024-12-07,US,2050,13517,32,0.9,0
u_013589,control,2024-11-15,US,7242,57323,100,5.05,0
u_002623,control,2024-12-16,JP,4756,37512,58,2.77,0
u_007823,test,2024-11-17,US,3927,24299,55,2.22,1
u_005348,control,2024-11-04,JP,4595,27961,46,2.1,1
u_006104,test,2024-12-21,KR,6864,45867,76,1.66,1
u_007583,control,2024-11-21,JP,6240,49095,91,2.69,1
u_009421,control,2024-11-05,JP,7632,52097,85,1.45,0
u_007709,test,2024-11-01,JP,6551,32821,66,2.87,1
u_006110,test,2024-11-16,KR,5523,44934,79,1.47,1
u_010674,test,2024-12-23,KR,5856,40505,79,3.15,1
u_006236,test,2024-11-29,KR,5452,40362,61,1.67,1
u_010629,test,2024-11-10,KR,6733,59861,149,3.14,1
u_012798,test,2024-11-28,KR,7103,52946,131,5.01,1
u_012581,test,2024-11-29,US,8667,47888,103,4.03,1
u_012282,control,2024-12-05,JP,5962,39480,89,2.89,1
u_006556,control,2024-11-25,JP,8030,57663,132,5.62,1
u_004682,control,2024-12-12,JP,4608,35007,65,3.07,1
u_011367,test,2024-12-29,KR,8700,65368,153,3.68,0
u_001882,test,2024-12-27,KR,5620,33252,65,1.53,0
u_011424,control,2024-11-28,KR,5409,36188,86,1.7,1
u_012139,test,2024-12-26,US,5210,45011,90,3.36,1
u_013614,test,2024-12-01,KR,4432,31256,67,3.2,0
u_012677,control,2024-12-13,US,8493,74369,169,7.69,1
u_013928,control,2024-11-05,JP,6789,46656,96,3.51,1
u_014015,test,2024-12-29,KR,4973,33924,65,3.33,0
u_010450,control,2024-12-13,JP,8183,64369,135,2.43,1
u_011848,test,2024-11-26,JP,6077,46403,88,3.86,1
u_005380,control,2024-12-12,KR,3250,27454,44,1.53,0
u_014353,test,2024-11-17,US,6320,46528,104,1.76,1
u_012935,control,2024-12-21,KR,5216,36036,62,3.81,1
u_008412,control,2024-12-07,KR,5550,47427,110,1.53,1
u_008451,control,2024-12-07,KR,7752,58312,93,4.34,0
u_011629,control,2024-12-23,US,8244,47109,78,2.02,1
u_005157,control,2024-11-14,US,1855,13999,31,1.3,0
u_002181,test,2024-12-05,JP,7194,56634,105,5.46,1
u_008994,test,2024-11-19,US,2992,25930,50,1.26,1
u_010378,control,2024-12-18,US,3119,21041,43,1.1,1
u_000137,test,2024-11-30,KR,8760,67005,123,3.89,1
u_013313,control,2024-11-05,JP,5517,42661,70,4.08,1
u_006000,control,2024-12-31,KR,3169,24463,55,2.19,1
u_002687,control,2024-12-12,KR,6255,40246,75,1.93,1
u_013093,test,2024-11-07,KR,5648,51194,95,3.81,1
u_013488,control,2024-11-16,JP,5728,50580,91,2.35,0
u_013961,control,2024-11-22,KR,6527,38114,87,1.47,0
u_002670,control,2024-12-21,US,6279,43145,102,3.91,1
u_005127,control,2024-12-02,JP,4437,36004,88,1.45,1
u_003326,control,2024-12-16,KR,5981,39218,93,2.41,1
u_013462,test,2024-11-23,KR,3967,31129,49,1.16,0
u_005604,control,2024-12-20,KR,3451,24431,41,2.0,0
u_003569,control,2024-12-01,KR,4907,35177,68,3.69,1
u_000745,test,2024-12-19,JP,3561,31709,70,1.99,1
u_003747,test,2024-12-03,US,5746,36455,78,2.22,1
u_011143,test,2024-11-11,JP,5558,44329,97,4.8,1
u_010552,control,2024-11-30,KR,2678,20753,41,1.28,0
u_014796,test,2024-11-06,KR,5371,44864,110,2.6,0
u_010921,control,2024-12-23,KR,8495,65022,162,2.51,1
u_001540,test,2024-11-19,KR,4661,40712,72,2.84,0
u_006482,test,2024-12-13,JP,4586,29520,66,1.59,0
u_010023,control,2024-12-03,KR,5531,25811,62,1.69,1
u_014912,test,2024-12-30,KR,3791,28997,68,2.57,1
u_000687,test,2024-11-09,US,5457,42596,72,4.26,0
u_014782,test,2024-12-13,US,2317,18215,35,1.56,1
u_012565,control,2024-12-03,KR,8691,41267,64,1.86,1
u_008767,control,2024-11-07,US,4356,20176,37,1.23,1
u_013694,control,2024-11-19,KR,6839,50362,99,4.38,1
u_009964,control,2024-11-26,US,9063,65023,162,1.9,0
u_004557,test,2024-11-23,KR,7995,67903,151,3.24,0
u_009825,control,2024-12-16,KR,4304,32989,54,1.97,0
u_003146,test,2024-11-18,US,3832,36715,79,0.93,1
u_011964,test,2024-11-10,JP,4158,32517,79,2.49,1
u_006343,control,2024-11-28,JP,5751,32541,51,1.73,1
u_004129,test,2024-12-29,JP,8145,79911,145,2.92,1
u_006230,control,2024-12-10,JP,3754,25523,61,2.61,1
u_009616,test,2024-11-22,JP,6390,46878,71,3.81,1
u_012393,test,2024-11-01,KR,4438,29492,66,0.81,1
u_014747,test,2024-12-05,US,3682,23498,35,0.87,0
u_000258,control,2024-12-14,US,6353,47278,115,2.02,0
u_014511,control,2024-11-14,JP,5947,40969,89,1.53,0
u_005445,control,2024-11-17,KR,6206,41744,74,1.75,1
u_003406,test,2024-12-09,KR,7477,36431,56,3.66,1
u_002144,control,2024-12-01,US,2888,21652,40,1.07,0
u_012110,test,2024-11-28,KR,4249,37674,85,2.38,0
u_003593,control,2024-12-22,JP,3859,28019,66,2.26,1
u_004755,test,2024-11-15,KR,4195,40388,75,2.43,1
u_002000,control,2024-12-10,KR,4901,38440,71,2.91,0
u_011099,test,2024-12-26,JP,5762,42759,88,2.87,1
u_010294,test,2024-11-24,JP,7950,62110,146,3.93,1
u_012702,control,2024-11-01,KR,4363,26222,47,2.18,0
u_003469,control,2024-12-01,KR,6816,50248,99,2.62,1
u_000063,test,2024-11-21,JP,6052,27303,42,2.8,0
u_011307,control,2024-12-11,KR,5698,44366,88,4.68,0
u_009745,test,2024-11-27,US,6403,48457,106,2.45,1
u_014344,test,2024-12-10,KR,6501,47206,105,1.68,1
u_009320,test,2024-11-22,JP,3668,35144,80,1.47,1
u_000423,test,2024-11-20,US,4012,29927,72,2.19,0
u_011536,control,2024-11-16,KR,7762,51696,90,3.71,1
u_011098,control,2024-11-10,JP,7706,58984,95,4.4,1
u_013047,test,2024-11-18,KR,5172,37146,85,1.33,0
u_003008,test,2024-12-06,KR,6875,52771,106,3.65,1
u_008033,test,2024-11-17,US,5024,46245,99,3.17,1
u_010171,test,2024-12-18,KR,6397,54676,130,1.37,1
u_010351,control,2024-12-22,KR,9301,65828,128,7.04,1
u_009533,test,2024-11-11,KR,7650,57261,124,1.63,1
u_000807,control,2024-12-26,KR,2256,12647,19,0.34,1
u_009328,control,2024-12-14,US,7351,47313,109,4.35,0
u_005583,control,2024-12-19,KR,7182,54037,123,5.19,1
u_008720,test,2024-12-19,KR,6330,55561,124,1.78,0
u_012596,control,2024-12-18,JP,4086,35253,83,3.17,1
u_009615,control,2024-12-12,JP,4532,29729,72,2.74,1
u_013349,control,2024-11-16,JP,5042,37126,80,1.47,0
u_000183,test,2024-12-29,KR,3846,32011,52,1.56,0
u_012954,test,2024-12-23,KR,7252,53078,117,4.43,0
u_001490,control,2024-11-26,KR,7001,36886,88,3.95,1
u_011397,test,2024-11-01,KR,6900,41846,104,4.16,1
u_006808,test,2024-12-16,US,3804,26458,56,1.15,0
u_003083,test,2024-11-15,KR,3326,24834,45,1.35,1
u_005008,control,2024-11-02,US,4552,31360,66,2.19,0
u_010220,test,2024-12-18,US,2727,18769,38,1.49,1
u_003491,control,2024-11-23,KR,3934,27196,43,1.73,1
u_012280,control,2024-11-02,JP,9292,50228,75,3.66,1
u_012981,test,2024-11-28,US,4192,36257,55,1.11,1
u_008102,control,2024-12-03,KR,4337,29774,44,1.82,0
u_001160,test,2024-11-13,US,5660,34643,63,2.14,1
u_006617,test,2024-11-11,KR,5113,31133,75,3.05,0
u_013814,test,2024-12-23,KR,4999,35540,55,1.44,1
u_000506,test,2024-11-09,KR,5593,48543,102,4.43,1
u_002387,control,2024-12-23,JP,3789,32586,74,1.11,1
u_003060,test,2024-12-12,JP,6731,55036,92,3.64,1
u_009993,control,2024-11-16,KR,5329,39871,98,1.76,1
u_006688,control,2024-12-19,US,7575,60224,109,2.28,1
u_005132,test,2024-11-18,US,5274,39495,66,3.92,1
u_007459,control,2024-11-02,JP,5489,39939,77,1.96,1
u_000030,test,2024-11-24,JP,8861,59317,147,2.21,1
u_003964,control,2024-12-20,KR,4138,31664,76,2.24,1
u_006283,test,2024-12-21,KR,2349,20309,31,0.78,0
u_002824,control,2024-12-20,KR,6341,36403,75,3.26,0
u_009134,control,2024-11-03,US,6707,31402,51,1.76,1
u_005002,test,2024-11-22,KR,7690,67930,128,3.61,0
u_007371,control,2024-11-17,US,5880,45782,107,2.03,0
u_009930,test,2024-12-21,US,5332,37388,77,2.01,1
u_010230,control,2024-12-28,KR,7037,50949,76,5.15,0
u_001839,control,2024-11-22,JP,5329,34360,53,3.27,1
u_001700,test,2024-12-06,JP,7290,49636,79,4.48,1
u_003276,test,2024-12-13,JP,3814,31337,69,1.45,0
u_004014,control,2024-11-22,KR,3032,24782,37,1.41,0
u_004671,test,2024-12-02,US,5279,40631,61,3.98,1
u_006503,control,2024-11-13,JP,6195,53988,118,3.43,0
u_006745,control,2024-12-23,US,3285,20593,48,0.82,1
u_002587,test,2024-11-29,US,7198,54995,90,2.58,1
u_014140,test,2024-12-06,JP,2660,22084,48,1.13,1
u_002672,control,2024-12-08,JP,6372,53575,132,3.85,0
u_014503,test,2024-11-12,KR,2510,22230,49,1.39,0
u_010068,control,2024-11-13,JP,77,0,0,0.0,0
u_007219,control,2024-12-31,US,10493,82657,161,6.01,1
u_002614,test,2024-11-21,KR,6708,38429,73,3.76,0
u_014547,control,2024-12-26,KR,6569,43351,85,1.18,0
u_010202,control,2024-11-19,KR,6871,42784,87,3.17,1
u_006581,test,2024-12-22,KR,6395,57428,142,2.76,1
u_005167,control,2024-12-28,KR,5229,33640,80,0.86,1
u_013021,control,2024-11-02,KR,4460,29249,72,2.27,0
u_002365,test,2024-11-05,KR,6514,57734,105,1.6,1
u_011543,control,2024-12-04,US,6452,54954,117,3.04,1
u_013776,test,2024-12-13,KR,5582,50247,110,4.52,1
u_012472,control,2024-11-14,JP,6172,45359,97,3.74,1
u_014115,control,2024-11-24,JP,5429,35121,55,3.42,1
u_012481,control,2024-11-07,JP,9526,61780,140,3.06,1
u_004173,control,2024-12-19,JP,6299,33555,76,1.64,1
u_013584,test,2024-12-26,KR,6500,52474,127,2.17,0
u_007679,control,2024-11-14,KR,5893,37826,91,3.81,1
u_011074,test,2024-11-15,JP,6639,44669,82,4.08,1
u_014264,test,2024-12-20,KR,6680,55661,96,4.4,1
u_000517,test,2024-12-27,KR,6861,51494,95,3.83,1
u_007183,test,2024-11-13,KR,6455,54025,128,2.85,0
u_012736,test,2024-11-10,JP,2770,21624,47,1.97,1
u_001379,control,2024-11-22,US,5275,30337,53,3.05,1
u_002757,test,2024-12-20,KR,1235,9810,18,0.77,0
u_006229,test,2024-12-24,US,3123,23396,48,1.36,1
u_000471,control,2024-11-22,KR,9180,69623,106,2.63,0
u_012706,test,2024-11-12,US,4388,38435,57,1.46,1
u_009873,test,2024-12-24,KR,3009,31034,63,1.94,0
u_013369,test,2024-12-22,KR,3044,24871,47,1.01,0
u_004203,control,2024-12-18,US,5230,34181,82,2.91,1
u_000980,test,2024-12-25,US,5542,42561,75,3.81,1
u_010581,test,2024-12-25,JP,9056,57128,102,2.78,0
u_004893,test,2024-11-21,JP,7385,51376,97,3.21,1
u_003070,test,2024-12-17,KR,5463,41750,71,3.48,0
u_004856,test,2024-11-12,KR,2848,23789,46,2.19,0
u_011654,test,2024-11-02,KR,3769,29753,62,1.56,1
u_011286,control,2024-11-20,US,7948,50253,98,3.93,1
u_003217,test,2024-12-29,JP,5384,37859,86,2.8,1
u_000397,control,2024-11-18,KR,4923,38441,62,2.31,0
u_000711,test,2024-11-11,JP,6205,46557,73,3.39,1
u_002801,control,2024-12-10,KR,3273,22770,48,2.45,0
u_000857,test,2024-12-04,JP,4221,27261,57,2.45,1
u_002271,control,2024-11-15,KR,8465,67957,154,4.19,0
u_012563,test,2024-12-23,KR,4042,25312,52,1.28,1
u_006457,control,2024-11-01,KR,6849,37899,69,1.91,0
u_004358,test,2024-12-13,KR,3125,23434,35,0.81,1
u_001173,control,2024-12-18,JP,6211,51942,114,5.0,1
u_011073,test,2024-12-17,KR,5697,52188,110,2.64,1
u_011236,control,2024-12-24,JP,3180,19560,34,0.88,0
u_000458,control,2024-12-24,KR,7708,46573,89,1.34,1
u_007549,control,2024-12-09,KR,4223,30687,49,3.2,0
u_013519,control,2024-11-17,KR,7207,49757,117,5.11,1
u_013157,control,2024-12-25,KR,3565,24966,42,2.68,1
u_007249,control,2024-12-13,KR,6162,40404,61,2.52,1
u_011934,control,2024-11-25,KR,4938,34766,60,3.39,1
u_008200,control,2024-11-13,US,7344,47533,94,4.04,0
u_009779,test,2024-12-26,KR,5065,35281,75,3.26,1
u_009306,control,2024-12-29,JP,5033,38297,94,1.16,1
u_014493,test,2024-11-17,KR,7242,53407,80,2.98,1
u_004079,test,2024-11-12,US,8574,63047,126,3.81,0
u_014847,test,2024-12-20,KR,5907,46758,101,3.0,1
u_001450,control,2024-12-26,US,6937,46178,104,1.97,1
u_011474,control,2024-12-24,US,1722,15152,29,1.4,0
u_011255,test,2024-12-11,KR,7686,59591,105,6.06,1
u_007265,test,2024-12-29,US,2553,19076,36,0.58,1
u_003025,control,2024-11-24,KR,4577,34416,86,1.78,1
u_000709,control,2024-11-27,KR,4798,33879,79,3.26,0
u_008808,test,2024-12-27,JP,2348,17202,30,1.32,0
u_003667,test,2024-11-07,JP,3211,21741,43,0.72,1
u_013851,test,2024-12-16,KR,947,6662,11,0.59,0
u_002500,control,2024-12-20,US,6481,44234,83,3.3,1
u_013676,test,2024-11-12,KR,3427,28578,58,1.06,1
u_014312,control,2024-11-06,KR,5742,46385,100,3.45,0
u_010201,control,2024-12-04,JP,8599,57792,95,4.79,1
u_010470,test,2024-12-26,KR,6020,39513,86,1.36,1
u_012554,test,2024-11-05,KR,5145,44549,77,3.36,1
u_009542,control,2024-12-13,US,5235,39644,70,1.82,0
u_003592,test,2024-12-27,KR,5915,39893,85,1.2,1
u_011610,control,2024-12-03,JP,5908,39247,98,2.84,1
u_004983,control,2024-12-12,JP,5619,39764,62,2.26,1
u_008240,test,2024-11-14,KR,5400,46949,98,3.18,0
u_011636,control,2024-12-10,US,4335,34499,83,2.02,0
u_005196,test,2024-12-06,KR,3887,20950,32,1.45,0
u_009660,test,2024-12-23,KR,5439,47335,107,2.23,1
u_004028,control,2024-11-23,KR,3612,25514,50,1.82,0
u_009870,control,2024-11-19,KR,4063,31480,50,2.8,0
u_012525,control,2024-12-11,KR,8130,63191,147,2.17,1
u_008362,test,2024-11-04,US,4322,27202,55,2.75,0
u_006455,test,2024-11-06,JP,3824,33288,60,1.73,1
u_004169,test,2024-12-08,JP,7531,56725,95,4.07,1
u_014272,control,2024-11-12,US,4641,23012,44,2.39,1
u_008154,test,2024-11-26,JP,7555,62034,151,4.77,0
u_001985,control,2024-11-08,US,6937,49170,115,1.9,0
u_006526,test,2024-12-12,KR,6299,44514,78,3.77,0
u_013673,control,2024-11-08,KR,7977,31304,65,1.9,1
u_002980,control,2024-11-02,JP,6038,36300,59,3.35,0
u_009818,test,2024-12-11,KR,4852,43813,83,2.48,1
u_006763,test,2024-12-25,JP,8683,68905,120,6.76,1
u_011172,control,2024-12-08,US,5910,41373,68,2.51,1
u_010753,control,2024-12-05,KR,5648,40869,95,2.45,0
u_012441,control,2024-12-29,US,7750,47933,87,3.44,1
u_009813,test,2024-11-05,KR,3876,23920,48,0.76,1
u_012639,control,2024-12-08,JP,6168,52543,118,1.41,1
u_000759,control,2024-12-20,JP,7897,66620,100,3.85,1
u_011623,control,2024-11-10,KR,4783,31950,65,2.62,0
u_011479,control,2024-12-15,KR,5138,47871,114,5.25,1
u_000557,control,2024-12-02,KR,6211,41795,63,1.59,0
u_005447,test,2024-11-08,JP,5499,43810,91,3.19,1
u_012387,test,2024-11-02,US,4005,38598,81,3.45,0
u_001508,control,2024-12-09,KR,6314,49287,99,1.42,0
u_006386,test,2024-11-01,US,6484,53425,107,4.44,0
u_010172,control,2024-11-07,US,4862,20890,34,0.91,1
u_000901,test,2024-12-31,US,7094,46423,103,2.14,1
u_014039,test,2024-12-21,KR,8234,70599,160,4.31,0
u_002165,control,2024-12-13,KR,6554,57457,136,4.11,1
u_007999,control,2024-12-15,US,2712,16070,30,0.67,1
u_010572,control,2024-12-20,US,2415,18498,29,1.2,1
u_009920,control,2024-11-20,JP,6718,46383,97,4.91,1
u_000702,control,2024-12-14,KR,5557,41428,74,3.32,0
u_012959,test,2024-11-30,KR,2512,20452,31,1.11,1
u_005682,test,2024-12-11,US,5024,44363,110,3.96,1
u_000508,test,2024-12-05,KR,5917,49355,76,3.14,1
u_007839,test,2024-11-25,KR,6176,40080,68,3.58,0
u_012900,control,2024-12-24,JP,5126,42196,76,1.82,1
u_008283,control,2024-11-12,JP,2920,19586,38,1.88,0
u_001417,control,2024-12-24,KR,6280,49788,104,2.29,0
u_000165,test,2024-11-09,JP,5373,44642,97,2.42,1
u_000941,control,2024-12-16,JP,5896,39176,76,0.99,1
u_004944,control,2024-11-13,KR,1752,14240,23,1.0,1
u_011945,test,2024-11-25,US,5917,39754,74,3.09,1
u_004427,control,2024-11-29,KR,5655,37209,85,1.66,1
u_014468,control,2024-11-11,KR,5081,29824,64,1.61,0
u_013262,control,2024-12-16,KR,2306,17731,39,1.95,1
u_002940,control,2024-12-05,JP,8613,55817,95,2.76,0
u_004668,control,2024-11-26,KR,4558,29588,48,1.1,1
u_007209,test,2024-12-15,KR,6795,43566,107,2.61,1
u_014784,test,2024-11-01,JP,3807,32912,66,1.54,1
u_004047,control,2024-12-20,US,4379,40560,69,3.35,1
u_008198,test,2024-11-11,KR,9726,76277,148,7.67,0
u_006355,control,2024-11-07,KR,4695,36704,59,2.35,1
u_004420,test,2024-11-14,KR,3666,31623,51,1.41,1
u_005883,control,2024-12-16,KR,5341,41523,97,3.75,1
u_013685,test,2024-12-28,US,5851,45200,111,3.64,0
u_006048,control,2024-12-07,US,3271,24213,38,2.13,1
u_003916,test,2024-11-01,KR,5797,54373,94,1.4,1
u_001860,control,2024-12-22,US,6498,29199,66,2.46,1
u_004756,test,2024-11-29,KR,5026,28846,65,0.72,1
u_008133,test,2024-11-28,KR,6316,60125,122,3.79,1
u_000010,test,2024-12-17,KR,4449,36011,81,3.1,1
u_005140,test,2024-11-19,US,4722,39744,97,1.03,1
u_014638,control,2024-12-13,KR,5035,40021,71,3.71,1
u_004507,control,2024-12-12,KR,5450,51967,78,3.18,0
u_004660,control,2024-11-09,KR,7489,49687,112,4.17,1
u_008018,control,2024-12-08,KR,7889,65874,142,4.32,1
u_013536,test,2024-12-25,KR,8254,66614,159,7.09,1
u_004741,control,2024-12-29,JP,8150,51820,112,2.84,1
u_001067,control,2024-12-12,US,6424,44293,75,2.84,0
u_000565,control,2024-12-02,US,4955,36126,60,3.18,0
u_006510,control,2024-11-07,KR,3243,28111,58,0.72,1
u_000920,test,2024-12-16,KR,7258,70838,168,3.46,1
u_010588,control,2024-11-22,US,5102,33869,51,2.01,0
u_004728,test,2024-12-03,KR,4792,38519,88,3.73,1
u_005924,control,2024-12-22,JP,4989,33127,53,1.38,0
u_011476,control,2024-11-09,US,5109,30151,67,1.82,0
u_001316,control,2024-12-23,US,5747,30208,68,2.82,1
u_011312,control,2024-12-19,US,7069,49262,96,1.96,1
u_008058,test,2024-11-28,US,1946,17847,44,1.55,1
u_006818,test,2024-12-07,JP,5164,55646,106,2.91,1
u_001210,control,2024-12-03,US,6785,44597,108,4.06,1
u_003128,test,2024-12-12,KR,8822,61903,132,6.2,1
u_005054,control,2024-11-29,KR,8625,69588,118,5.66,0
u_011943,control,2024-12-02,JP,8689,63335,113,6.0,0
u_003612,control,2024-12-27,US,9040,55704,101,3.86,1
u_005976,test,2024-12-14,US,6463,54805,122,5.0,1
u_008043,control,2024-11-03,JP,3095,22957,47,1.67,1
u_004390,control,2024-11-23,KR,6688,38836,85,2.12,1
u_005541,control,2024-12-12,US,5110,43976,102,1.31,1
u_005612,test,2024-12-07,KR,4703,36896,69,2.44,1
u_003549,test,2024-11-04,KR,4044,33780,81,1.29,1
u_006171,control,2024-11-07,KR,5070,31775,49,0.85,0
u_002477,control,2024-11-29,KR,4521,30509,49,1.3,0
u_011464,test,2024-12-11,JP,2956,21322,44,1.78,0
u_008987,test,2024-12-10,JP,3991,28690,43,2.69,1
u_013322,test,2024-11-02,KR,7233,48035,108,3.94,0
u_014462,control,2024-12-23,KR,5054,34281,65,3.66,1
u_010603,control,2024-12-04,KR,6107,50443,88,4.53,1
u_014724,control,2024-12-27,US,525,3939,8,0.15,1
u_012024,test,2024-12-09,KR,1048,7388,11,0.24,0
u_001651,control,2024-11-11,KR,5021,37066,73,2.69,1
u_002228,test,2024-12-01,KR,5103,33422,67,1.13,1
u_013646,test,2024-12-04,KR,3786,28377,59,0.92,1
u_007217,control,2024-11-20,KR,2502,13745,24,0.82,0
u_000275,test,2024-11-03,KR,3754,26314,62,1.32,1
u_014855,control,2024-11-20,KR,7280,49450,85,5.14,0
u_007693,control,2024-12-27,KR,1670,14659,22,0.84,0
u_002176,control,2024-12-23,US,5622,42189,67,2.3,1
u_001557,control,2024-11-19,KR,8225,64534,132,2.67,0
u_002646,test,2024-12-27,KR,6096,36974,85,2.64,1
u_002556,test,2024-11-17,JP,7842,71640,160,4.18,1
u_002543,control,2024-12-13,KR,3962,20227,32,1.83,1
u_006947,control,2024-11-11,JP,5607,39652,96,2.54,1
u_001692,test,2024-12-19,US,6020,41860,99,1.18,1
u_004048,test,2024-12-10,KR,6078,40106,96,3.38,1
u_002306,control,2024-11-10,KR,4914,25381,56,0.89,0
u_011644,control,2024-12-01,KR,6895,45304,85,1.9,0
u_000922,control,2024-12-28,KR,8990,76888,164,7.4,1
u_004545,test,2024-12-31,JP,4266,37028,55,2.78,1
u_009718,control,2024-11-25,JP,4592,35499,71,3.51,0
u_003923,control,2024-12-21,JP,4411,22078,36,2.29,0
u_014385,control,2024-12-02,US,8838,58821,99,3.53,1
u_011831,control,2024-11-20,KR,3478,17271,40,1.51,1
u_013549,control,2024-12-29,JP,3485,22439,46,1.97,1
u_000110,test,2024-11-21,KR,7247,46797,86,1.88,0
u_012310,control,2024-11-29,KR,2276,16412,29,0.89,1
u_013985,test,2024-12-06,US,6412,55582,91,4.42,1
u_008843,test,2024-12-15,KR,7824,56443,105,1.8,0
u_000585,control,2024-12-13,JP,5168,32960,57,2.32,0
u_010144,control,2024-12-05,JP,8606,56836,118,4.11,1
u_002919,test,2024-11-06,JP,9259,74421,165,4.42,1
u_005771,test,2024-11-29,KR,2845,22081,36,0.71,0
u_003427,test,2024-12-21,JP,4514,32255,60,2.98,0
u_003210,test,2024-12-27,KR,7213,63282,134,4.75,0
u_001063,test,2024-11-04,JP,6400,47388,103,3.88,1
u_008467,control,2024-12-17,KR,4057,21564,47,2.28,0
u_010784,test,2024-12-08,JP,2759,18338,36,1.84,1
u_001457,control,2024-12-04,JP,5895,39494,86,2.82,1
u_003093,test,2024-11-24,US,4355,34912,85,3.49,1
u_003066,control,2024-11-06,JP,6092,44525,93,4.79,1
u_003618,test,2024-12-05,KR,5464,39831,67,2.32,1
u_012135,test,2024-11-09,KR,6225,52047,121,2.22,1
u_009723,test,2024-12-21,KR,8704,72194,123,5.01,0
u_000421,control,2024-11-13,KR,7182,49933,96,4.94,0
u_012785,control,2024-12-21,JP,3523,20271,36,1.89,1
